location;date;total_cases;new_cases;total_deaths;new_deaths;reproduction_rate;icu_patients;hosp_patients;total_tests;total_vaccinations;people_vaccinated;people_fully_vaccinated
USA;8/11/2020;9920253.0;133337.0;241719.0;1260.0;1.28;14008.0;55716.0;166303301.0;;;
USA;9/11/2020;10050063.0;129810.0;242814.0;1095.0;1.27;14409.0;58475.0;167527880.0;;;
USA;10/11/2020;10161711.0;111648.0;243696.0;882.0;1.26;14835.0;61421.0;169067534.0;;;
USA;11/11/2020;10286198.0;124487.0;244626.0;930.0;1.26;15115.0;63328.0;170859534.0;;;
USA;12/11/2020;10432149.0;145951.0;246300.0;1674.0;1.26;15594.0;65219.0;172713952.0;;;
USA;13/11/2020;10585809.0;153660.0;247818.0;1518.0;1.25;15867.0;66128.0;174619398.0;;;
USA;14/11/2020;10748109.0;162300.0;249165.0;1347.0;1.24;16238.0;67220.0;176218375.0;;;
USA;15/11/2020;10925098.0;176989.0;250436.0;1271.0;1.22;16808.0;69518.0;177416218.0;;;
USA;16/11/2020;11089337.0;164239.0;251908.0;1472.0;1.21;17538.0;73100.0;178908952.0;;;
USA;17/11/2020;11226901.0;137564.0;252935.0;1027.0;1.19;18088.0;75499.0;180814985.0;;;
USA;18/11/2020;11380275.0;153374.0;253953.0;1018.0;1.18;18331.0;77320.0;182914905.0;;;
USA;19/11/2020;11547627.0;167352.0;255544.0;1591.0;1.17;18742.0;78344.0;184992189.0;;;
USA;20/11/2020;11718531.0;170904.0;257377.0;1833.0;1.15;18916.0;79739.0;187143756.0;;;
USA;21/11/2020;11907212.0;188681.0;259297.0;1920.0;1.13;19091.0;79864.0;189001513.0;;;
USA;22/11/2020;12100581.0;193369.0;261256.0;1959.0;1.12;19658.0;81798.0;190424346.0;;;
USA;23/11/2020;12274442.0;173861.0;262980.0;1724.0;1.1;20176.0;84179.0;192098561.0;;;
USA;24/11/2020;12424225.0;149783.0;264283.0;1303.0;1.08;20572.0;86042.0;194071543.0;;;
USA;25/11/2020;12584636.0;160411.0;265696.0;1413.0;1.05;20831.0;87127.0;196297714.0;;;
USA;26/11/2020;12759819.0;175183.0;267585.0;1889.0;1.04;21025.0;86555.0;197804335.0;;;
USA;27/11/2020;12953919.0;194100.0;269874.0;2289.0;1.05;21327.0;88105.0;199317099.0;;;
USA;28/11/2020;13098948.0;145029.0;271548.0;1674.0;1.06;21483.0;89606.0;200665842.0;;;
USA;29/11/2020;13262982.0;164034.0;273206.0;1658.0;1.07;21919.0;92453.0;201817867.0;;;
USA;30/11/2020;13407557.0;144575.0;274712.0;1506.0;1.09;22500.0;95096.0;203283589.0;;;
USA;1/12/2020;13548629.0;141072.0;275993.0;1281.0;1.11;22868.0;96674.0;205127934.0;;;
USA;2/12/2020;13700534.0;151905.0;277539.0;1546.0;1.12;22962.0;97842.0;207227673.0;;;
USA;3/12/2020;13893252.0;192718.0;279918.0;2379.0;1.13;23043.0;97853.0;209376383.0;;;
USA;4/12/2020;14103326.0;210074.0;282674.0;2756.0;1.13;23123.0;98143.0;211495476.0;;;
USA;5/12/2020;14320108.0;216782.0;285414.0;2740.0;1.13;23172.0;97247.0;213187805.0;;;
USA;6/12/2020;14543914.0;223806.0;288007.0;2593.0;1.12;23435.0;98654.0;214481020.0;;;
USA;7/12/2020;14749489.0;205575.0;290383.0;2376.0;1.12;23892.0;101028.0;216022135.0;;;
USA;8/12/2020;14926398.0;176909.0;291971.0;1588.0;1.11;24197.0;102304.0;217938260.0;;;
USA;9/12/2020;15109489.0;183091.0;293944.0;1973.0;1.1;24612.0;104371.0;220063761.0;;;
USA;10/12/2020;15336471.0;226982.0;296505.0;2561.0;1.09;24636.0;105048.0;222246604.0;;;
USA;11/12/2020;15557722.0;221251.0;299828.0;3323.0;1.08;24747.0;105653.0;224304185.0;;;
USA;12/12/2020;15766557.0;208835.0;302533.0;2705.0;1.07;24634.0;105358.0;226027378.0;;;
USA;13/12/2020;16012396.0;245839.0;305721.0;3188.0;1.07;25074.0;107402.0;227276972.0;45620.0;36817.0;9669.0
USA;14/12/2020;16229549.0;217153.0;308161.0;2440.0;1.06;25560.0;109689.0;228772064.0;50468.0;41465.0;9833.0
USA;15/12/2020;16410824.0;181275.0;310198.0;2037.0;1.05;25812.0;110996.0;230718765.0;98353.0;87883.0;10161.0
USA;16/12/2020;16609028.0;198204.0;312153.0;1955.0;1.04;25972.0;111997.0;232796943.0;258504.0;243398.0;10679.0
USA;17/12/2020;16807678.0;198650.0;314911.0;2758.0;1.03;25894.0;112445.0;234850418.0;533742.0;511644.0;11505.0
USA;18/12/2020;17047944.0;240266.0;318300.0;3389.0;1.02;25950.0;112114.0;236873355.0;954790.0;923222.0;12831.0
USA;19/12/2020;17294449.0;246505.0;321638.0;3338.0;1.0;25801.0;111037.0;238585641.0;1139003.0;1103020.0;13990.0
USA;20/12/2020;17530324.0;235875.0;324587.0;2949.0;0.99;26057.0;112401.0;239863016.0;1246202.0;1207930.0;14813.0
USA;21/12/2020;17732613.0;202289.0;327314.0;2727.0;0.98;26431.0;114649.0;241392595.0;1633303.0;1587344.0;16487.0
USA;22/12/2020;17919042.0;186429.0;329404.0;2090.0;0.96;26730.0;117528.0;243381459.0;2084575.0;2029284.0;19503.0
USA;23/12/2020;18102595.0;183553.0;331533.0;2129.0;0.95;26928.0;118106.0;245662711.0;2662880.0;2595428.0;22769.0
USA;24/12/2020;18300354.0;197759.0;334424.0;2891.0;0.93;26714.0;116274.0;247555007.0;2860781.0;2788297.0;24017.0
USA;25/12/2020;18526554.0;226200.0;337662.0;3238.0;0.93;26559.0;113496.0;248633270.0;2873624.0;2800935.0;24155.0
USA;26/12/2020;18729104.0;202550.0;340683.0;3021.0;0.95;26734.0;115521.0;249627940.0;3017158.0;2940849.0;25225.0
USA;27/12/2020;18890446.0;161342.0;342920.0;2237.0;0.97;27063.0;118988.0;250578203.0;3114027.0;3034790.0;26034.0
USA;28/12/2020;19037565.0;147119.0;344570.0;1650.0;1.0;27519.0;121425.0;251888434.0;3711556.0;3617005.0;30521.0
USA;29/12/2020;19191907.0;154342.0;346473.0;1903.0;1.03;27782.0;122665.0;253776388.0;4440692.0;4326189.0;36033.0
USA;30/12/2020;19368681.0;176774.0;348653.0;2180.0;1.06;27697.0;123922.0;255969427.0;5289609.0;5154420.0;43704.0
USA;31/12/2020;19577585.0;208904.0;352004.0;3351.0;1.08;27748.0;123347.0;257894445.0;5716312.0;5570284.0;47241.0
USA;1/01/2021;19813403.0;235818.0;355767.0;3763.0;1.08;27471.0;121053.0;259150908.0;5854174.0;5694637.0;56597.0
USA;2/01/2021;20042895.0;229492.0;359521.0;3754.0;1.09;27614.0;122668.0;260269978.0;6123124.0;5954167.0;59709.0
USA;3/01/2021;20271441.0;228546.0;362570.0;3049.0;1.09;28006.0;125595.0;261322304.0;6264523.0;6087979.0;62303.0
USA;4/01/2021;20496759.0;225318.0;364954.0;2384.0;1.09;28266.0;127427.0;262732131.0;6930229.0;6693548.0;107970.0
USA;5/01/2021;20702217.0;205458.0;366998.0;2044.0;1.09;28528.0;128859.0;264706824.0;7771008.0;7431907.0;196522.0
USA;6/01/2021;20876531.0;174314.0;369027.0;2029.0;1.09;28608.0;129800.0;267046969.0;8801611.0;8268139.0;371487.0
USA;7/01/2021;21118972.0;242441.0;372523.0;3496.0;1.09;28491.0;128814.0;269309925.0;9979326.0;9138645.0;655638.0
USA;8/01/2021;21376722.0;257750.0;376378.0;3855.0;1.08;28365.0;127888.0;271463204.0;11224067.0;9989310.0;1023633.0
USA;9/01/2021;21646487.0;269765.0;380356.0;3978.0;1.06;28187.0;126420.0;273183782.0;11736696.0;10361380.0;1153675.0
USA;10/01/2021;21938592.0;292105.0;384067.0;3711.0;1.03;28370.0;126533.0;274354417.0;11989784.0;10538948.0;1223570.0
USA;11/01/2021;22194886.0;256294.0;387478.0;3411.0;1.0;28739.0;127641.0;275886439.0;13068929.0;11265251.0;1550632.0
USA;12/01/2021;22419370.0;224484.0;390033.0;2555.0;0.98;28891.0;127090.0;277924904.0;14334853.0;12187080.0;1868119.0
USA;13/01/2021;22623492.0;204122.0;392567.0;2534.0;0.96;28727.0;126556.0;280044352.0;15669707.0;13222990.0;2141448.0
USA;14/01/2021;22841268.0;217776.0;396167.0;3600.0;0.94;28527.0;133263.0;282135989.0;16995452.0;14385052.0;2279153.0
USA;15/01/2021;23067646.0;226378.0;400233.0;4066.0;0.92;28422.0;123785.0;284187174.0;18264041.0;15508950.0;2401789.0
USA;16/01/2021;23291229.0;223583.0;403995.0;3762.0;0.9;28120.0;121134.0;285785798.0;18915824.0;16076975.0;2474991.0
USA;17/01/2021;23528547.0;237318.0;407379.0;3384.0;0.89;27891.0;120830.0;286863735.0;19218336.0;16333247.0;2517266.0
USA;18/01/2021;23738058.0;209511.0;410928.0;3549.0;0.87;27831.0;120422.0;288160178.0;20110141.0;16978110.0;2746764.0
USA;19/01/2021;23924641.0;186583.0;413528.0;2600.0;0.86;27584.0;119384.0;289978990.0;21463944.0;17946827.0;3107581.0
USA;20/01/2021;24078846.0;154205.0;415778.0;2250.0;0.85;26998.0;117115.0;292123956.0;23079181.0;19108490.0;3532501.0
USA;21/01/2021;24229079.0;150233.0;418516.0;2738.0;0.85;26517.0;114097.0;294193057.0;24726816.0;20447780.0;3811415.0
USA;22/01/2021;24417345.0;188266.0;422342.0;3826.0;0.85;26006.0;111831.0;296132424.0;26373687.0;21853861.0;4024485.0
USA;23/01/2021;24604989.0;187644.0;426195.0;3853.0;0.85;25364.0;108122.0;297688262.0;27287063.0;22598456.0;4177806.0
USA;24/01/2021;24794408.0;189419.0;429874.0;3679.0;0.85;25121.0;107004.0;298697429.0;27690932.0;22905931.0;4267342.0
USA;25/01/2021;24959920.0;165512.0;432947.0;3073.0;0.85;25003.0;106268.0;299941038.0;29075771.0;23771374.0;4761605.0
USA;26/01/2021;25101474.0;141554.0;435424.0;2477.0;0.85;24897.0;104627.0;301736090.0;30746637.0;24826877.0;5347952.0
USA;27/01/2021;25237065.0;135591.0;437461.0;2037.0;0.84;24353.0;102636.0;303815045.0;32684763.0;26077399.0;6000698.0
USA;28/01/2021;25383008.0;145943.0;441037.0;3576.0;0.84;23786.0;100050.0;305735201.0;34655252.0;27448006.0;6563770.0
USA;29/01/2021;25541973.0;158965.0;444987.0;3950.0;0.84;23121.0;96109.0;307592930.0;36580372.0;28824725.0;7063931.0
USA;30/01/2021;25698795.0;156822.0;448857.0;3870.0;0.84;22708.0;92546.0;309041677.0;37602504.0;29581867.0;7309441.0
USA;31/01/2021;25863033.0;164238.0;452123.0;3266.0;0.83;22503.0;91436.0;309993808.0;38066296.0;29904700.0;7439022.0
USA;1/02/2021;26001856.0;138823.0;454950.0;2827.0;0.83;22230.0;90582.0;311032781.0;39485009.0;30689278.0;8025696.0
USA;2/02/2021;26113794.0;111938.0;457241.0;2291.0;0.81;21767.0;89004.0;312674628.0;41197818.0;31658111.0;8731841.0
USA;3/02/2021;26242837.0;129043.0;459470.0;2229.0;0.8;21403.0;87279.0;314554755.0;43351693.0;32922119.0;9573333.0
USA;4/02/2021;26364167.0;121330.0;462417.0;2947.0;0.79;20872.0;84602.0;316495216.0;45708674.0;34310101.0;10493690.0
USA;5/02/2021;26472836.0;108669.0;465697.0;3280.0;0.79;20354.0;82137.0;318335252.0;48076553.0;35667252.0;11461790.0
USA;6/02/2021;26595456.0;122620.0;468824.0;3127.0;0.79;19863.0;79111.0;319674531.0;49383802.0;36521023.0;11886941.0
USA;7/02/2021;26720283.0;124827.0;472223.0;3399.0;0.79;19377.0;77864.0;320506546.0;49827294.0;36796219.0;12045089.0
USA;8/02/2021;26830463.0;110180.0;475026.0;2803.0;0.78;19328.0;76870.0;321557379.0;51414409.0;37635054.0;12755772.0
USA;9/02/2021;26923394.0;92931.0;476797.0;1771.0;0.78;18929.0;75626.0;323259651.0;53396358.0;38671322.0;13659168.0
USA;10/02/2021;27004120.0;80726.0;478465.0;1668.0;0.77;18313.0;72845.0;324909746.0;55714633.0;39902399.0;14704438.0
USA;11/02/2021;27095537.0;91417.0;480935.0;2470.0;0.77;17714.0;70107.0;326335198.0;58136047.0;41179619.0;15805159.0
USA;12/02/2021;27193876.0;98339.0;483748.0;2813.0;0.76;17334.0;67536.0;327755376.0;60741211.0;42566921.0;16971653.0
USA;13/02/2021;27293424.0;99548.0;487000.0;3252.0;0.76;16865.0;64759.0;328861169.0;62219717.0;43439991.0;17545883.0
USA;14/02/2021;27390855.0;97431.0;492061.0;5061.0;0.75;16350.0;63297.0;329527446.0;62811106.0;43783854.0;17777513.0
USA;15/02/2021;27476076.0;85221.0;495377.0;3316.0;0.75;16227.0;62214.0;330331852.0;64010045.0;44401512.0;18323001.0
USA;16/02/2021;27543489.0;67413.0;496949.0;1572.0;0.74;15921.0;61504.0;331589694.0;65636435.0;45198913.0;19115477.0
USA;17/02/2021;27601555.0;58066.0;498336.0;1387.0;0.75;15579.0;62245.0;333068282.0;67610948.0;46135232.0;20111570.0
USA;18/02/2021;27658426.0;56871.0;499743.0;1407.0;0.76;15024.0;58308.0;334489495.0;69474219.0;46968799.0;21092098.0
USA;19/02/2021;27722196.0;63770.0;501924.0;2181.0;0.79;14492.0;56738.0;335850054.0;71445759.0;47788087.0;22195115.0
USA;20/02/2021;27790764.0;68568.0;504171.0;2247.0;0.81;14109.0;54401.0;336912142.0;72757200.0;48384342.0;22880324.0
USA;21/02/2021;27864340.0;73576.0;506493.0;2322.0;0.83;13724.0;53614.0;337598081.0;73358924.0;48639402.0;23207465.0
USA;22/02/2021;27929850.0;65510.0;508332.0;1839.0;0.85;13671.0;53026.0;338644377.0;74828958.0;49254909.0;24016800.0
USA;23/02/2021;27986478.0;56628.0;509857.0;1525.0;0.87;13354.0;51984.0;340296482.0;76775442.0;50119355.0;25051385.0
USA;24/02/2021;28042299.0;55821.0;511344.0;1487.0;0.88;12891.0;50956.0;341994565.0;79311352.0;51363520.0;26294065.0
USA;25/02/2021;28112461.0;70162.0;513062.0;1718.0;0.88;12464.0;49045.0;343614071.0;82257772.0;52899249.0;27645539.0
USA;26/02/2021;28184819.0;72358.0;515037.0;1975.0;0.88;12165.0;47227.0;345098603.0;85379828.0;54568528.0;29040426.0
USA;27/02/2021;28256817.0;71998.0;517887.0;2850.0;0.88;11716.0;45334.0;346177659.0;87376038.0;55705443.0;29864103.0
USA;28/02/2021;28330091.0;73274.0;519853.0;1966.0;0.88;11552.0;44872.0;346814036.0;88232689.0;56236747.0;30163870.0
USA;1/03/2021;28398389.0;68298.0;521487.0;1634.0;0.88;11362.0;43721.0;347815226.0;90330534.0;57457783.0;30976924.0
USA;2/03/2021;28450959.0;52570.0;522513.0;1026.0;0.88;11040.0;42650.0;349434999.0;92805077.0;58922002.0;31947383.0
USA;3/03/2021;28502073.0;51114.0;523836.0;1323.0;0.88;10744.0;42153.0;351182118.0;95721666.0;60664565.0;33083812.0
USA;4/03/2021;28555834.0;53761.0;524964.0;1128.0;0.88;10556.0;40175.0;352743854.0;98931744.0;62620210.0;34337816.0
USA;5/03/2021;28621877.0;66043.0;526860.0;1896.0;0.89;10323.0;39581.0;354182916.0;102173757.0;64626215.0;35659038.0
USA;6/03/2021;28686736.0;64859.0;528375.0;1515.0;0.89;10029.0;38206.0;355252800.0;104242436.0;65977094.0;36532157.0
USA;7/03/2021;28750830.0;64094.0;530299.0;1924.0;0.89;9848.0;37769.0;355865197.0;105176040.0;66654619.0;36884011.0
USA;8/03/2021;28808540.0;57710.0;531576.0;1277.0;0.89;9790.0;37687.0;356848709.0;107350219.0;68136544.0;37748021.0
USA;9/03/2021;28852298.0;43758.0;532471.0;895.0;0.9;9612.0;37040.0;358396907.0;110074225.0;69949085.0;38844767.0
USA;10/03/2021;28895001.0;42703.0;533273.0;802.0;0.9;9455.0;36661.0;360020854.0;113219962.0;72021699.0;40128395.0
USA;11/03/2021;28949089.0;54088.0;534474.0;1201.0;0.91;9242.0;35914.0;361528294.0;116688784.0;74317090.0;41541840.0
USA;12/03/2021;29010844.0;61755.0;536050.0;1576.0;0.92;9120.0;35647.0;362933386.0;120141884.0;76452204.0;43084511.0
USA;13/03/2021;29070608.0;59764.0;537367.0;1317.0;0.93;8907.0;34983.0;363961791.0;122343966.0;77839621.0;44116183.0
USA;14/03/2021;29134830.0;64222.0;538858.0;1491.0;0.95;8775.0;34412.0;364542682.0;123329855.0;78486481.0;44548562.0
USA;15/03/2021;29187104.0;52274.0;539816.0;958.0;0.96;8787.0;34701.0;365497130.0;125612278.0;79982982.0;45428572.0
USA;16/03/2021;29234334.0;47230.0;540467.0;651.0;0.96;8736.0;34577.0;367002248.0;128506033.0;81916720.0;46492000.0
USA;17/03/2021;29277866.0;43532.0;541160.0;693.0;0.97;8682.0;34595.0;368625890.0;131682691.0;84047509.0;47637696.0
USA;18/03/2021;29329672.0;51806.0;542013.0;853.0;0.98;8521.0;34104.0;370106134.0;135084905.0;86339652.0;48855798.0
USA;19/03/2021;29389260.0;59588.0;543088.0;1075.0;0.99;8422.0;34035.0;371455389.0;138405274.0;88544162.0;50088903.0
USA;20/03/2021;29452359.0;63099.0;544044.0;956.0;1.0;8241.0;33214.0;372447118.0;140570830.0;89962203.0;50955635.0
USA;21/03/2021;29514381.0;62022.0;545122.0;1078.0;1.01;8127.0;33283.0;373062615.0;141598741.0;90645717.0;51336336.0
USA;22/03/2021;29572837.0;58456.0;545840.0;718.0;1.03;8347.0;33742.0;374042100.0;143955592.0;92245549.0;52151397.0
USA;23/03/2021;29618065.0;45228.0;546393.0;553.0;1.06;8379.0;33996.0;375578047.0;147015330.0;94223506.0;53312733.0
USA;24/03/2021;29666293.0;48228.0;547331.0;938.0;1.09;8488.0;34367.0;377241528.0;150569265.0;96427827.0;54747062.0
USA;25/03/2021;29723977.0;57684.0;548084.0;753.0;1.09;8338.0;34362.0;378694274.0;154393853.0;98683388.0;56407425.0
USA;26/03/2021;29791998.0;68021.0;549210.0;1126.0;1.08;8329.0;34634.0;380073110.0;158206894.0;100771604.0;58221293.0
USA;27/03/2021;29857365.0;65367.0;550191.0;981.0;1.08;8201.0;33946.0;381074151.0;160682919.0;102142533.0;59391813.0
USA;28/03/2021;29932199.0;74834.0;551233.0;1042.0;1.08;8359.0;34464.0;381698770.0;161894806.0;102813395.0;59944968.0
USA;29/03/2021;29995402.0;63203.0;552084.0;851.0;1.07;8439.0;35027.0;382711068.0;164728895.0;104418326.0;61229018.0
USA;30/03/2021;30048658.0;53256.0;552702.0;618.0;1.06;8572.0;35418.0;384247812.0;168321927.0;106428542.0;62900117.0
USA;31/03/2021;30106672.0;58014.0;553250.0;548.0;1.05;8502.0;35567.0;385833592.0;172494725.0;108836606.0;64852669.0
USA;1/04/2021;30168461.0;61789.0;553979.0;729.0;1.05;8470.0;35571.0;387280880.0;177076502.0;111366707.0;67123179.0
USA;2/04/2021;30238028.0;69567.0;554927.0;948.0;1.04;8466.0;35607.0;388628779.0;180723033.0;113410787.0;68954015.0
USA;3/04/2021;30311713.0;73685.0;555743.0;816.0;1.04;8541.0;35195.0;389601307.0;183030847.0;114735732.0;70118739.0
USA;4/04/2021;30382159.0;70446.0;556585.0;842.0;1.04;8606.0;35675.0;390166528.0;183796134.0;115173732.0;70491683.0
USA;5/04/2021;30445854.0;63695.0;557293.0;708.0;1.05;8849.0;36624.0;391118264.0;186899414.0;116907607.0;72099738.0
USA;6/04/2021;30491576.0;45722.0;557825.0;532.0;1.05;9012.0;37551.0;392674127.0;190874444.0;119190986.0;74190247.0
USA;7/04/2021;30547976.0;56400.0;558187.0;362.0;1.05;9024.0;37748.0;394344525.0;195235067.0;121749584.0;76507143.0
USA;8/04/2021;30611633.0;63657.0;558936.0;749.0;1.06;9194.0;37953.0;395863909.0;199738657.0;124309301.0;79041912.0
USA;9/04/2021;30686260.0;74627.0;559757.0;821.0;1.05;9145.0;37856.0;397317733.0;204055134.0;126741072.0;81496071.0
USA;10/04/2021;30761694.0;75434.0;560624.0;867.0;1.05;9130.0;37546.0;398330367.0;206950142.0;128465664.0;83163225.0
USA;11/04/2021;30838109.0;76415.0;561488.0;864.0;1.04;9245.0;38089.0;398976042.0;208353016.0;129298792.0;83968805.0
USA;12/04/2021;30906220.0;68111.0;562228.0;740.0;1.03;9452.0;38927.0;400033232.0;211379731.0;130941481.0;85698935.0
USA;13/04/2021;30959459.0;53239.0;562696.0;468.0;1.02;9536.0;39201.0;401647674.0;214865134.0;132687710.0;87421998.0
USA;14/04/2021;31019894.0;60435.0;563229.0;533.0;1.01;9581.0;39469.0;403324959.0;218574244.0;134425980.0;89353466.0
USA;15/04/2021;31092100.0;72206.0;563980.0;751.0;0.99;9476.0;39188.0;404810976.0;222334927.0;136188957.0;91307354.0
USA;16/04/2021;31162754.0;70654.0;564762.0;782.0;0.97;9530.0;39406.0;406268294.0;225950584.0;137840787.0;93232139.0
USA;17/04/2021;31234252.0;71498.0;565556.0;794.0;0.95;9551.0;39012.0;407277303.0;228320920.0;139003409.0;94417981.0
USA;18/04/2021;31305326.0;71074.0;566363.0;807.0;0.95;9632.0;39460.0;407890536.0;229457616.0;139542431.0;95002531.0
USA;19/04/2021;31382538.0;77212.0;566990.0;627.0;0.93;9828.0;40212.0;408911233.0;232049874.0;140634414.0;96470704.0
USA;20/04/2021;31431875.0;49337.0;567489.0;499.0;0.92;9918.0;40206.0;410482808.0;235289528.0;142000331.0;98309408.0
USA;21/04/2021;31467156.0;35281.0;567952.0;463.0;0.91;9916.0;40046.0;412138819.0;238781654.0;143392407.0;100367926.0
USA;22/04/2021;31524474.0;57318.0;568698.0;746.0;0.9;9842.0;39201.0;413637377.0;242291910.0;144807065.0;102425820.0
USA;23/04/2021;31587523.0;63049.0;569465.0;767.0;0.89;9705.0;38562.0;415049563.0;245604243.0;146175661.0;104335708.0
USA;24/04/2021;31649002.0;61479.0;570249.0;784.0;0.88;9572.0;37357.0;416045235.0;247820516.0;147178664.0;105531936.0
USA;25/04/2021;31711421.0;62419.0;571084.0;835.0;0.88;9546.0;37133.0;416636004.0;248816796.0;147668988.0;106030337.0
USA;26/04/2021;31763119.0;51698.0;571738.0;654.0;0.87;9759.0;37540.0;417635615.0;251217978.0;148611252.0;107469048.0
USA;27/04/2021;31803966.0;40847.0;572173.0;435.0;0.87;9665.0;37207.0;419210931.0;254122446.0;149725077.0;109263630.0
USA;28/04/2021;31834165.0;30199.0;572640.0;467.0;0.87;9535.0;36881.0;420792537.0;257220868.0;150875472.0;111234752.0
USA;29/04/2021;31884478.0;50313.0;573186.0;546.0;0.87;9371.0;35989.0;422214867.0;260284037.0;151999126.0;113220949.0
USA;30/04/2021;31938874.0;54396.0;574018.0;832.0;0.87;9242.0;35364.0;423531287.0;263209607.0;153123692.0;115074274.0
USA;1/05/2021;31994517.0;55643.0;574771.0;753.0;0.87;9105.0;34005.0;424436560.0;265082725.0;153838605.0;116251632.0
USA;2/05/2021;32049828.0;55311.0;575577.0;806.0;0.87;9075.0;33764.0;424959580.0;265965311.0;154165237.0;116839223.0
USA;3/05/2021;32098180.0;48352.0;576193.0;616.0;0.86;9209.0;33964.0;425857470.0;267938366.0;154809400.0;118243372.0
USA;4/05/2021;32134773.0;36593.0;576693.0;500.0;0.84;9180.0;33755.0;427281297.0;270449723.0;155630438.0;120005585.0
USA;5/05/2021;32167726.0;32953.0;577163.0;470.0;0.83;8951.0;33339.0;428813494.0;273013863.0;156451090.0;121821713.0
USA;6/05/2021;32210278.0;42552.0;577837.0;674.0;0.82;8833.0;32505.0;430124989.0;275549433.0;157234158.0;123648270.0
USA;7/05/2021;32254819.0;44541.0;578551.0;714.0;0.82;8646.0;31832.0;431304249.0;278072481.0;158034336.0;125444391.0
USA;8/05/2021;32297511.0;42692.0;579222.0;671.0;0.82;8468.0;30635.0;432157712.0;279615963.0;158540883.0;126539674.0
USA;9/05/2021;32342152.0;44641.0;580028.0;806.0;0.82;8359.0;30154.0;432642983.0;280233338.0;158745361.0;126979633.0
USA;10/05/2021;32379173.0;37021.0;580637.0;609.0;0.81;8341.0;29987.0;433503786.0;281845756.0;159229735.0;128159666.0
USA;11/05/2021;32406711.0;27538.0;581045.0;408.0;0.81;8298.0;29482.0;434840876.0;283903317.0;159888862.0;129618664.0
USA;12/05/2021;32431094.0;24383.0;581440.0;395.0;0.81;8114.0;29113.0;436186659.0;285930430.0;160535042.0;131065693.0
USA;13/05/2021;32464167.0;33073.0;582038.0;598.0;0.81;7917.0;28174.0;437383019.0;288220296.0;161465741.0;132482306.0
USA;14/05/2021;32499951.0;35784.0;582717.0;679.0;0.81;7628.0;27422.0;438470356.0;290685802.0;162562974.0;133928070.0
USA;15/05/2021;32540386.0;40435.0;583300.0;583.0;0.81;7409.0;26184.0;439259062.0;292543580.0;163474883.0;134926393.0
USA;16/05/2021;32575502.0;35116.0;584001.0;701.0;0.8;7270.0;25646.0;439713638.0;293481568.0;163954568.0;135415319.0
USA;17/05/2021;32605339.0;29837.0;584443.0;442.0;0.79;7299.0;25563.0;440512557.0;295313838.0;164844565.0;136432625.0
USA;18/05/2021;32626714.0;21375.0;584880.0;437.0;0.78;7163.0;25023.0;441727952.0;297397450.0;165840096.0;137604156.0
USA;19/05/2021;32646167.0;19453.0;585242.0;362.0;0.78;7056.0;24925.0;442909268.0;299495675.0;166830923.0;138790490.0
USA;20/05/2021;32673806.0;27639.0;585852.0;610.0;0.77;6841.0;23954.0;443918689.0;301525193.0;167754807.0;139975587.0
USA;21/05/2021;32701297.0;27491.0;586435.0;583.0;0.77;6664.0;23397.0;444905422.0;303597826.0;168690189.0;141191057.0
USA;22/05/2021;32729245.0;27948.0;586976.0;541.0;0.77;6472.0;22643.0;445615592.0;305053382.0;169421660.0;141967984.0
USA;23/05/2021;32757111.0;27866.0;587625.0;649.0;0.78;6412.0;22445.0;446024742.0;305713996.0;169761157.0;142316361.0
USA;24/05/2021;32779335.0;22224.0;588034.0;409.0;0.78;6419.0;22431.0;446737903.0;307042685.0;170398835.0;143073807.0
USA;25/05/2021;32795365.0;16030.0;588321.0;287.0;0.77;6311.0;22087.0;447812655.0;308489320.0;171069780.0;143919341.0
USA;26/05/2021;32810126.0;14761.0;588876.0;555.0;0.76;6138.0;21598.0;448864420.0;309934797.0;171734539.0;144764763.0
USA;27/05/2021;32834697.0;24571.0;589394.0;518.0;0.74;6000.0;21056.0;449792963.0;311292638.0;172352403.0;145570383.0
USA;28/05/2021;32858172.0;23475.0;589911.0;517.0;0.72;5778.0;20398.0;450632498.0;312634870.0;172962731.0;146363892.0
USA;29/05/2021;32880142.0;21970.0;590456.0;545.0;0.72;5606.0;19474.0;451212520.0;313406009.0;173347140.0;146787772.0
USA;30/05/2021;32904922.0;24780.0;591159.0;703.0;0.72;5525.0;19062.0;451572853.0;313793224.0;173548922.0;146993999.0
USA;31/05/2021;32920550.0;15628.0;591460.0;301.0;0.72;5542.0;18678.0;451889304.0;313997712.0;173638666.0;147117126.0
USA;1/06/2021;32932900.0;12350.0;591714.0;254.0;0.75;5489.0;18657.0;452599084.0;315286109.0;174171253.0;147911971.0
USA;2/06/2021;32942308.0;9408.0;591946.0;232.0;0.76;5322.0;18083.0;453709602.0;316412601.0;174667929.0;148600173.0
USA;3/06/2021;32951243.0;8935.0;592278.0;332.0;0.76;5175.0;17634.0;454699160.0;317669791.0;175132902.0;149447706.0
USA;4/06/2021;32967291.0;16048.0;592770.0;492.0;0.78;4995.0;16970.0;455569323.0;319086318.0;175635124.0;150419130.0
USA;5/06/2021;32985442.0;18151.0;593248.0;478.0;0.81;4768.0;16298.0;456186392.0;320166407.0;175990760.0;151178104.0
USA;6/06/2021;33004034.0;18592.0;593834.0;586.0;0.82;4677.0;15987.0;456555294.0;320687243.0;176162803.0;151544876.0
